file_name,war_num,war_name,war_type_code,war_type,war_sub_type,total_participants,start_year,end_year,lagging_war,leading_war,ongoing_war,start_date,end_date,total_days_in_war,start_date_estimated,end_date_estimated
war_num_536_0.json,536.0,First Colombian War,4.0,Intra-State War,Civil War (for central control),2.0,1840.0,1842.0,,,0.0,1840-07-15,1842-05-01,655.0,0.0,1.0
war_num_537_0.json,537.0,Third Syrian War,5.0,Intra-State War,Civil War (over local issues),3.0,1840.0,1841.0,,,0.0,1840-09-09,1841-01-17,130.0,0.0,0.0
war_num_535_0.json,535.0,Lebanon Insurgency,6.0,Intra-State War,Regional/Internal,2.0,1840.0,1840.0,,,0.0,1840-05-27,1840-07-31,65.0,0.0,0.0
war_num_324_0.json,324.0,First Franco-Algerian,3.0,Extra-State War,Imperial (state vs non-state),2.0,1839.0,1847.0,,,0.0,1839-11-01,1847-12-23,2974.0,0.0,0.0
war_num_323_0.json,323.0,First Opium,3.0,Extra-State War,Imperial (state vs non-state),2.0,1839.0,1842.0,,,0.0,1839-09-04,1842-08-29,1090.0,0.0,0.0
war_num_322_0.json,322.0,First British-Afghan,3.0,Extra-State War,Imperial (state vs non-state),2.0,1839.0,1842.0,,,0.0,1839-02-14,1842-10-12,1336.0,0.0,0.0
war_num_533_0.json,533.0,Second Syrian War,5.0,Intra-State War,Civil War (over local issues),2.0,1839.0,1839.0,,,0.0,1839-06-10,1839-06-28,18.0,0.0,0.0
war_num_532_7.json,532.7,Balaiada Revolt,5.0,Intra-State War,Civil War (over local issues),2.0,1838.0,1841.0,,,0.0,1838-12-13,1841-01-19,768.0,0.0,0.0
war_num_532_5.json,532.5,Tampico Revolt,4.0,Intra-State War,Civil War (for central control),2.0,1838.0,1839.0,,,0.0,1838-05-01,1839-06-05,400.0,1.0,0.0
war_num_321_0.json,321.0,First British-Zulu,3.0,Extra-State War,Imperial (state vs non-state),2.0,1838.0,1838.0,,,0.0,1838-04-17,1838-04-01,-16.0,0.0,1.0
war_num_531_0.json,531.0,Sabinada Rebellion,5.0,Intra-State War,Civil War (over local issues),2.0,1837.0,1838.0,,,0.0,1837-11-07,1838-03-16,129.0,0.0,0.0
war_num_532_0.json,532.0,Druze Rebellion,6.0,Intra-State War,Regional/Internal,2.0,1837.0,1838.0,,,0.0,1837-09-27,1838-08-22,329.0,0.0,0.0
war_num_530_0.json,530.0,Third Murid War,5.0,Intra-State War,Civil War (over local issues),2.0,1836.0,1852.0,,,0.0,1836-07-06,1852-04-24,5771.0,0.0,0.0
war_num_528_0.json,528.0,First Bosnian War,5.0,Intra-State War,Civil War (over local issues),2.0,1836.0,1836.0,,,0.0,1836-01-01,1836-01-01,0.0,1.0,1.0
war_num_526_0.json,526.0,Farroupilha War,5.0,Intra-State War,Civil War (over local issues),2.0,1835.0,1845.0,,,0.0,1835-09-19,1845-03-01,3451.0,0.0,0.0
war_num_525_0.json,525.0,Cabanos Revolt,5.0,Intra-State War,Civil War (over local issues),2.0,1835.0,1837.0,,,0.0,1835-01-06,1837-07-12,918.0,0.0,0.0
war_num_527_0.json,527.0,Texan War,5.0,Intra-State War,Civil War (over local issues),2.0,1835.0,1836.0,,,0.0,1835-10-02,1836-04-20,201.0,0.0,0.0
war_num_525_5.json,525.5,Zacatecas Rebellion,4.0,Intra-State War,Civil War (for central control),2.0,1835.0,1835.0,,,0.0,1835-05-11,1835-05-14,3.0,0.0,0.0
war_num_522_0.json,522.0,First Carlist War,4.0,Intra-State War,Civil War (for central control),5.0,1834.0,1840.0,,,0.0,1834-07-10,1840-06-02,2154.0,0.0,0.0
war_num_523_0.json,523.0,Second Murid War,5.0,Intra-State War,Civil War (over local issues),2.0,1834.0,1834.0,,,0.0,1834-08-20,1834-10-27,68.0,0.0,0.0
war_num_521_0.json,521.0,Palestinian Anti-Conscription Revolt,6.0,Intra-State War,Regional/Internal,2.0,1834.0,1834.0,,,0.0,1834-05-19,1834-08-01,74.0,0.0,1.0
war_num_320_0.json,320.0,Ottoman-Bilmez-Asiri War,3.0,Extra-State War,Imperial (state vs non-state),2.0,1832.0,1837.0,,,0.0,1832-06-01,1837-01-01,1675.0,1.0,1.0
war_num_520_3.json,520.3,Cabanada War,4.0,Intra-State War,Civil War (for central control),2.0,1832.0,1835.0,,,0.0,1832-04-01,1835-05-29,1153.0,1.0,0.0
war_num_520_5.json,520.5,Miguelite War,4.0,Intra-State War,Civil War (for central control),3.0,1832.0,1834.0,,,0.0,1832-07-09,1834-05-26,686.0,0.0,0.0
war_num_520_0.json,520.0,First Mexican War,4.0,Intra-State War,Civil War (for central control),2.0,1832.0,1832.0,,,0.0,1832-01-02,1832-12-23,356.0,0.0,0.0
war_num_518_0.json,518.0,First Syrian War,5.0,Intra-State War,Civil War (over local issues),2.0,1831.0,1832.0,,,0.0,1831-10-01,1832-12-27,453.0,0.0,0.0
war_num_517_0.json,517.0,First Polish War,5.0,Intra-State War,Civil War (over local issues),2.0,1831.0,1831.0,,,0.0,1831-02-07,1831-10-18,253.0,0.0,0.0
war_num_516_0.json,516.0,Egyptian Taka Expedition,6.0,Intra-State War,Regional/Internal,2.0,1831.0,1831.0,,,0.0,1831-01-01,1831-01-01,0.0,1.0,1.0
war_num_512_0.json,512.0,First Albanian Revolt,5.0,Intra-State War,Civil War (over local issues),2.0,1830.0,1832.0,,,0.0,1830-06-01,1832-07-05,765.0,1.0,0.0
war_num_511_0.json,511.0,First Murid War,5.0,Intra-State War,Civil War (over local issues),2.0,1830.0,1832.0,,,0.0,1830-02-24,1832-10-17,966.0,0.0,0.0
war_num_515_0.json,515.0,Belgian Independence War,5.0,Intra-State War,Civil War (over local issues),2.0,1830.0,1830.0,,,0.0,1830-08-25,1830-12-19,116.0,0.0,0.0
war_num_513_0.json,513.0,First French Insurrection,4.0,Intra-State War,Civil War (for central control),2.0,1830.0,1830.0,,,0.0,1830-07-27,1830-07-29,2.0,0.0,0.0
war_num_319_0.json,319.0,French Occupation of Algiers,3.0,Extra-State War,Imperial (state vs non-state),2.0,1830.0,1830.0,,,0.0,1830-06-12,1830-07-05,23.0,0.0,0.0
war_num_317_0.json,317.0,Spanish Reconquest of Mexico,3.0,Extra-State War,Imperial (state vs non-state),2.0,1829.0,1829.0,,,0.0,1829-07-16,1829-09-11,57.0,0.0,0.0
war_num_4_0.json,4.0,First Russo-Turkish,1.0,Inter-State War,,2.0,1828.0,1829.0,,,0.0,1828-04-26,1829-09-14,506.0,0.0,0.0
war_num_316_0.json,316.0,Russo-Persian,3.0,Extra-State War,Imperial (state vs non-state),2.0,1826.0,1828.0,,,0.0,1826-09-28,1828-02-28,518.0,0.0,0.0
war_num_315_0.json,315.0,Brazil-Argentine,3.0,Extra-State War,Imperial (state vs non-state),2.0,1826.0,1828.0,,,0.0,1826-01-01,1828-10-27,1030.0,0.0,0.0
war_num_508_0.json,508.0,Janissari Revolt,4.0,Intra-State War,Civil War (for central control),2.0,1826.0,1826.0,,,0.0,1826-06-14,1826-06-17,3.0,0.0,0.0
war_num_313_0.json,313.0,Dutch - Javanese,2.0,Extra-State War,Colonial (conflict with colony),2.0,1825.0,1830.0,,,0.0,1825-07-23,1830-03-28,1709.0,0.0,0.0
war_num_314_0.json,314.0,British-Bharatpuran,2.0,Extra-State War,Colonial (conflict with colony),2.0,1825.0,1826.0,,,0.0,1825-11-23,1826-01-18,56.0,0.0,0.0
war_num_507_5.json,507.5,Greater Chechnya Revolt,5.0,Intra-State War,Civil War (over local issues),2.0,1825.0,1826.0,,,0.0,1825-06-25,1826-01-01,190.0,0.0,1.0
war_num_311_0.json,311.0,First British-Ashanti,3.0,Extra-State War,Imperial (state vs non-state),2.0,1824.0,1826.0,,,0.0,1824-01-20,1826-08-07,930.0,0.0,0.0
war_num_312_0.json,312.0,Liberation of Peru,2.0,Extra-State War,Colonial (conflict with colony),2.0,1824.0,1825.0,,,0.0,1824-02-04,1825-04-02,423.0,0.0,0.0
war_num_507_0.json,507.0,Egypt-Mehdi War,6.0,Intra-State War,Regional/Internal,2.0,1824.0,1824.0,,,0.0,1824-03-23,1824-04-14,22.0,0.0,0.0
war_num_310_0.json,310.0,First British-Burmese,3.0,Extra-State War,Imperial (state vs non-state),2.0,1823.0,1826.0,,,0.0,1823-09-24,1826-02-24,884.0,0.0,0.0
war_num_1_0.json,1.0,Franco-Spanish War,1.0,Inter-State War,,2.0,1823.0,1823.0,,,0.0,1823-04-07,1823-11-13,220.0,0.0,0.0
war_num_504_0.json,504.0,Greek Independence War,5.0,Intra-State War,Civil War (over local issues),5.0,1821.0,1828.0,,4.0,0.0,1821-03-25,1828-04-25,2588.0,0.0,0.0
war_num_505_0.json,505.0,Spanish Royalists War,4.0,Intra-State War,Civil War (for central control),2.0,1821.0,1823.0,,1.0,0.0,1821-12-04,1823-04-06,488.0,0.0,0.0
war_num_309_0.json,309.0,Turco-Persian,3.0,Extra-State War,Imperial (state vs non-state),2.0,1821.0,1822.0,,,0.0,1821-08-01,1822-05-01,273.0,1.0,1.0
war_num_504_3.json,504.3,Sidon-Damascus War,6.0,Intra-State War,Regional/Internal,2.0,1821.0,1822.0,,,0.0,1821-05-21,1822-07-30,435.0,0.0,0.0
war_num_308_0.json,308.0,Second Bolivar Expedition,2.0,Extra-State War,Colonial (conflict with colony),2.0,1821.0,1822.0,,,0.0,1821-04-28,1822-05-24,391.0,0.0,0.0
war_num_503_0.json,503.0,Sardinian Revolt,4.0,Intra-State War,Civil War (for central control),3.0,1821.0,1821.0,,,0.0,1821-03-10,1821-05-08,59.0,0.0,0.0
war_num_502_1.json,502.1,Ali Pasha Rebellion,5.0,Intra-State War,Civil War (over local issues),2.0,1820.0,1822.0,,,0.0,1820-07-01,1822-01-24,572.0,1.0,0.0
war_num_502_0.json,502.0,First Two Sicilies War,4.0,Intra-State War,Civil War (for central control),3.0,1820.0,1821.0,,,0.0,1820-07-02,1821-03-23,264.0,0.0,0.0
war_num_307_0.json,307.0,Ottoman Conquest of Sudan,3.0,Extra-State War,Imperial (state vs non-state),2.0,1820.0,1821.0,,,0.0,1820-01-01,1821-06-01,517.0,1.0,1.0
war_num_500_0.json,500.0,First Caucasus War,5.0,Intra-State War,Civil War (over local issues),2.0,1818.0,1822.0,,,0.0,1818-06-10,1822-11-01,1605.0,0.0,1.0
war_num_303_0.json,303.0,First Bolivar Expedition,2.0,Extra-State War,Colonial (conflict with colony),2.0,1817.0,1819.0,,,0.0,1817-04-11,1819-08-10,851.0,0.0,0.0
war_num_306_0.json,306.0,British-Maratha,2.0,Extra-State War,Colonial (conflict with colony),2.0,1817.0,1818.0,,,0.0,1817-11-06,1818-06-03,209.0,0.0,0.0
war_num_305_0.json,305.0,British-Kandyan,2.0,Extra-State War,Colonial (conflict with colony),2.0,1817.0,1818.0,,,0.0,1817-10-01,1818-11-26,421.0,1.0,0.0
war_num_304_0.json,304.0,Mexican Independence,2.0,Extra-State War,Colonial (conflict with colony),2.0,1817.0,1818.0,,,0.0,1817-08-15,1818-01-01,139.0,0.0,0.0
war_num_302_0.json,302.0,Liberation of Chile,2.0,Extra-State War,Colonial (conflict with colony),2.0,1817.0,1818.0,,,0.0,1817-01-09,1818-04-05,451.0,0.0,0.0
war_num_301_0.json,301.0,Ottoman-Wahhabi,3.0,Extra-State War,Imperial (state vs non-state),2.0,1816.0,1818.0,,,0.0,1816-09-01,1818-09-11,740.0,1.0,0.0
war_num_300_0.json,300.0,Allied Bombardment of Algiers,3.0,Extra-State War,Imperial (state vs non-state),3.0,1816.0,1816.0,,,0.0,1816-08-26,1816-08-30,4.0,0.0,0.0
